1416,749
1415,748
1414,746
1413,744
1412,742
1412,740
1410,737
1410,736
1408,734
1406,731
1405,729
1404,727
1403,725
1403,723
1401,720
1399,719
1399,718
1398,716
1396,713
1394,711
1392,708
1390,705
1389,702
1387,701
1386,700
1383,697
1381,694
1380,693
1379,692
1377,690
1374,687
1373,686
1372,685
1369,684
1367,682
1365,681
1362,678
1361,677
1359,676
1356,674
1353,673
1350,671
1350,670
1347,668
1343,666
1340,664
1337,662
1333,661
1331,659
1327,658
1323,656
1321,656
1315,653
1311,652
1307,650
1302,648
1298,647
1294,646
1292,645
1287,644
1281,643
1277,642
1275,641
1271,640
1266,639
1264,639
1260,638
1256,637
1251,637
1249,636
1245,636
1241,635
1239,635
1234,635
1230,635
1227,635
1225,635
1221,635
1218,635
1214,635
1212,635
1209,635
1206,635
1202,635
1200,635
1197,636
1194,636
1191,637
1189,637
1187,637
1183,637
1180,638
1179,639
1177,639
1174,640
1171,641
1169,642
1168,643
1166,644
1163,645
1161,646
1161,647
1158,648
1156,650
1153,652
1151,652
1148,654
1147,655
1143,657
1142,659
1139,662
1137,662
1134,664
1133,666
1130,668
1127,671
1122,676
1118,679
1114,681
1111,684
1107,688
1104,691
1100,695
1097,698
1092,702
1090,705
1086,708
1081,712
1078,715
1075,718
1073,722
1068,726
1065,729
1064,732
1061,736
1056,739
1053,743
1052,746
1048,750
1046,754
1043,758
1041,761
1038,766
1036,771
1034,775
1032,779
1030,783
1029,785
1027,790
1026,794
1024,798
1023,800
1022,804
1020,810
1020,811
1019,817
1018,821
1018,823
1018,826
1018,830
1018,835
1018,839
1018,841
1018,846
1018,850
1018,852
1018,856
1018,861
1018,866
1019,868
1020,872
1022,876
1023,879
1025,886
1027,892
1029,897
1030,899
1034,906
1037,911
1040,917
1042,920
1047,927
1051,932
1052,934
1057,940
1062,947
1066,950
1070,954
1072,958
1078,962
1088,971
1090,974
1096,978
1103,982
1108,986
1113,989
1120,994
1126,997
1134,1001
1138,1003
1144,1006
1151,1010
1154,1011
1162,1014
1170,1016
1177,1019
1180,1020
1188,1023
1192,1024
1201,1026
1206,1028
1214,1030
1217,1031
1227,1032
1232,1034
1240,1035
1245,1036
1252,1037
1257,1039
1263,1039
1265,1039
1271,1040
1276,1040
1282,1040
1286,1040
1288,1040
1293,1040
1298,1040
1300,1040
1304,1040
1307,1040
1311,1038
1315,1037
1319,1036
1323,1034
1327,1033
1331,1030
1336,1028
1338,1027
1346,1023
1348,1022
1353,1019
1355,1018
1361,1014
1366,1010
1372,1007
1377,1002
1379,1000
1386,996
1393,991
1395,989
1402,985
1409,979
1415,973
1419,971
1424,965
1431,960
1438,952
1444,946
1450,940
1453,937
1461,928
1468,922
1473,915
1477,912
1484,903
1486,900
1494,890
1500,883
1506,873
1508,870
1513,863
1515,860
1520,853
1523,845
1526,838
1530,833
1533,826
1535,819
1537,812
1538,806
1539,800
1541,797
1541,790
1541,788
1541,783
1541,779
1541,774
1541,772
1541,767
1541,763
1541,761
1538,756
1537,751
1536,747
1534,741
1532,737
1530,732
1528,726
1527,724
1524,718
1522,716
1518,712
1515,708
1514,706
1512,702
1508,696
1503,692
1502,690
1498,686
1494,681
1491,677
1489,676
1484,672
1479,669
1477,666
1473,662
1468,659
1464,656
1461,652
1457,649
1452,646
1449,644
1444,639
1441,637
1436,634
1432,631
1426,628
1423,625
1418,622
1410,617
1403,613
1398,610
1393,608
1389,607
1384,605
1377,601
1372,599
1365,597
1359,594
1353,592
1350,592
1345,589
1338,587
1333,586
1328,584
1321,582
1318,581
1310,578
1304,577
1301,576
1295,575
1284,572
1279,572
1274,571
1267,570
1262,570
1259,569
1255,569
1250,569
1248,569
1243,569
1238,569
1235,569
1233,569
1229,569
1225,569
1225,569
1222,569
1218,569
1216,569
1214,569
1211,569
1209,570
1209,570
1206,571
1205,571
1203,572
1201,573
1199,574
1198,574
1196,575
1195,575
1194,576
1192,577
1190,577
1189,578
1188,579
1186,580
1184,581
1183,581
1182,581
1180,583
1180,583
1178,584
1177,586
1176,587
1175,587
1173,587
1171,588
1171,588
1170,590
1168,591
1167,592
1166,593
1165,593
1164,594
1163,595
1161,597
1160,599
1158,601
1156,602
1154,605
1153,606
1152,608
1151,609
1149,611
1148,613
1147,614
1145,617
1143,620
1142,621
1140,623
1138,627
1135,631
1133,634
1132,636
1129,640
1125,644
1124,646
1121,650
1119,655
1116,659
1113,664
1111,668
1108,672
1104,677
1103,679
1100,683
1097,688
1095,692
1092,698
1090,702
1089,704
1085,709
1083,713
1081,718
1078,722
1076,726
1075,728
1074,732
1073,734
1071,738
1070,742
1068,746
1068,748
1066,752
1065,756
1065,760
1065,762
1064,766
1063,770
1063,772
1062,776
1062,779
1062,781
1062,785
1061,789
1061,794
1061,798
1061,802
1061,804
1061,809
1061,813
1061,817
1061,820
1061,826
1061,830
1061,831
1062,835
1062,841
1063,844
1063,848
1064,852
1064,854
1066,859
1066,864
1068,868
1068,870
1070,877
1071,879
1072,883
1074,888
1076,893
1077,899
1078,901
1080,906
1081,908
1084,915
1085,919
1089,926
1090,928
1094,934
1096,938
1098,941
1100,945
1104,951
1105,953
1110,957
1113,960
1117,964
1119,966
1122,970
1126,974
1128,976
1133,980
1136,983
1140,986
1141,988
1146,993
1151,996
1155,999
1158,1001
1161,1004
1165,1006
1169,1009
1174,1012
1178,1014
1183,1016
1187,1018
1191,1020
1197,1022
1203,1025
1209,1027
1214,1028
1217,1029
1227,1031
1233,1032
1237,1033
1243,1034
1252,1034
1257,1036
1263,1036
1272,1036
1275,1036
1286,1037
1295,1037
1304,1037
1308,1037
1323,1037
1332,1037
1343,1034
1349,1034
1360,1032
1375,1030
1387,1028
1394,1026
1407,1024
1424,1021
1428,1020
1441,1017
1453,1015
1459,1014
1479,1010
1485,1008
1496,1006
1510,1002
1519,1000
1524,997
1533,995
1543,991
1549,989
1557,986
1565,983
1572,980
1577,978
1583,975
1587,974
1594,970
1597,969
1605,963
1609,960
1612,958
1616,955
1617,953
1620,951
1623,948
1624,946
1627,943
1629,942
1630,939
1631,937
1633,934
1635,930
1637,927
1638,925
1639,922
1641,919
1642,915
1642,914
1644,908
1644,906
1645,902
1646,900
1647,896
1647,893
1649,889
1650,885
1650,883
1650,878
1650,876
1651,872
1651,868
1651,865
1651,860
1651,856
1651,852
1651,848
1651,845
1651,841
1651,836
1651,834
1650,830
1648,825
1647,819
1646,817
1645,812
1643,805
1642,803
1639,795
1637,789
1633,783
1632,781
1630,774
1627,769
1622,762
1621,760
1618,753
1614,748
1613,744
1607,737
1603,731
1599,725
1591,716
1587,711
1582,705
1578,700
1572,693
1567,687
1562,683
1557,677
1550,671
1546,669
1541,665
1536,659
1530,655
1524,650
1519,646
1513,642
1506,636
1502,633
1497,629
1493,627
1488,624
1485,623
1480,620
1475,618
1468,614
1466,613
1462,611
1457,609
1455,608
1449,605
1443,604
1440,602
1436,600
1433,599
1430,598
1426,597
1425,597
1421,596
1419,596
1418,595
1415,595
1412,594
1409,594
1409,594
1406,594
1403,594
1402,594
1400,594
1398,594
1397,594
1395,594
1392,594
1390,594
1389,594
1387,594
1385,594
1383,594
1381,594
1380,594
1377,594
1375,595
1373,595
1372,596
1370,597
1367,599
1366,600
1364,601
1363,601
1360,602
1357,604
1356,605
1354,606
1351,608
1348,610
1345,612
1343,614
1341,615
1339,618
1336,620
1334,622
1329,626
1325,629
1321,632
1318,635
1314,638
1310,641
1308,643
1303,646
1300,650
1298,652
1295,656
1291,659
1285,663
1283,664
1279,669
1275,672
1271,676
1267,678
1263,681
1259,686
1257,688
1251,692
1247,695
1246,697
1242,701
1238,704
1233,708
1231,710
1228,713
1225,716
1221,720
1217,725
1214,728
1211,732
1208,735
1207,737
1204,740
1202,742
1200,746
1199,747
1196,751
1195,752
1193,754
1191,757
1189,760
1189,761
1188,763
1186,766
1185,769
1184,770
1183,771
1181,774
1181,777
1180,778
1179,780
1178,783
1177,786
1177,787
1176,790
1175,793
1174,794
1173,797
1173,800
1173,801
1172,805
1171,809
1170,812
1169,816
1169,819
1168,821
1168,823
1167,826
1167,828
1167,831
1167,834
1167,835
1167,838
1165,842
1165,843
1165,845
1165,848
1165,852
1165,853
1165,855
1165,859
1164,862
1164,865
1164,866
1164,869
1164,873
1164,877
1164,878
1164,881
1164,884
1164,886
1164,891
1164,894
1164,898
1164,900
1165,905
1166,907
1167,911
1168,916
1169,923
1169,925
1170,930
1171,935
1173,940
1174,946
1176,951
1176,954
1179,960
1181,965
1182,970
1183,973
1184,979
1187,985
1188,987
1190,993
1192,998
1195,1003
1197,1010
1198,1012
1200,1016
1201,1018
1205,1026
1207,1028
1209,1032
1211,1034
1213,1037
1218,1041
1220,1044
1221,1045
1224,1048
1228,1052
1230,1053
1233,1055
1236,1057
1240,1060
1242,1061
1245,1063
1250,1065
1254,1067
1256,1068
1260,1070
1264,1072
1266,1073
1270,1076
1276,1077
1280,1079
1281,1079
1285,1080
1289,1081
1293,1082
1297,1083
1299,1084
1305,1086
1310,1086
1312,1086
1315,1087
1320,1087
1323,1087
1325,1088
1328,1088
1330,1088
1335,1089
1339,1089
1342,1089
1344,1089
1348,1089
1349,1089
1353,1089
1356,1089
1360,1088
1364,1087
1367,1087
1368,1086
1371,1086
1375,1085
1377,1084
1381,1083
1385,1082
1386,1082
1390,1081
1394,1079
1396,1079
1400,1077
1404,1076
1405,1075
1409,1074
1410,1073
1413,1072
1417,1071
1420,1069
1422,1069
1425,1068
1429,1066
1432,1064
1434,1063
1435,1063
1439,1061
1441,1060
1444,1058
1445,1057
1447,1056
1450,1054
1452,1054
1452,1053
1455,1052
1457,1050
1459,1048
1459,1048
1461,1047
1464,1044
1465,1042
1466,1042
1467,1040
1469,1038
1470,1036
1471,1036
1472,1035
1473,1033
1474,1032
1475,1031
1476,1029
1477,1027
1477,1026
1478,1024
1479,1023
1480,1020
1481,1018
1482,1016
1483,1015
1484,1012
1484,1009
1486,1006
1486,1005
1488,1002
1489,999
1489,997
1491,993
1492,990
1493,988
1494,986
1495,982
1496,979
1498,975
1498,974
1499,970
1500,967
1500,965
1501,962
1502,957
1503,953
1504,951
1505,947
1505,945
1506,939
1507,937
1508,932
1508,930
1509,925
1509,923
1510,919
1510,916
1510,913
1511,909
1511,907
1511,904
1511,900
1511,898
1511,896
1511,893
1511,889
1511,887
1511,884
1511,882
1511,879
1511,876
1511,876
1511,873
1511,871
1510,868
1509,867
1508,864
1507,862
1507,860
1506,858
1505,856
1504,854
1503,853
1501,850
1499,847
1499,846
1498,844
1497,842
1495,840
1493,838
1492,836
1491,835
1488,832
1487,830
1485,828
1484,826
1481,825
1479,822
1477,820
1474,818
1473,817
1471,816
1469,814
1466,812
1465,810
1463,810
1461,808
1458,806
1457,805
1453,802
1451,801
1448,800
1445,798
1442,796
1442,795
1440,794
1438,793
1435,793
1434,792
1433,791
1431,790
1429,789
1428,788
1426,787
1425,787
1424,787
1423,787
1423,787
1422,786
1421,786
1421,786
1420,785
1420,785
1419,785
1418,784
1417,784
1417,784
1417,783
1416,783
1416,783
1415,783
1415,783
1415,782
1414,782
1414,782
1414,782
1413,782
1413,782
1412,782
1412,782
1412,781
1412,781
1412,781
1412,781
1412,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
1411,781
